pH,tm
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
5,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7.5,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
2.8,49.4
2.5,49.4
3.01,49.4
3.01,49.4
3,49.4
4,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.4
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
6,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
3,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
2.7,49.5
7,49.5
7.5,49.5
7.5,49.5
7.5,49.5
7.5,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
4.2,49.5
4.2,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
5.7,49.5
7,49.5
7,49.5
7,49.5
,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
5,49.5
7,49.5
7,49.5
7,49.5
,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.5
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
4.4,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
8,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.6
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
10.4,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
3,49.7
3,49.7
3,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
4.4,49.7
4.4,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7.5,49.7
7,49.7
7,49.7
6.6,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7.5,49.7
7,49.7
7.5,49.7
7.5,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.7
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
5,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
3,49.8
3,49.8
4.2,49.8
3,49.8
3,49.8
3,49.8
5.5,49.8
4.2,49.8
3,49.8
3,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
4.9,49.8
3.01,49.8
3,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7.5,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7.5,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.8
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
2.7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
5.5,49.9
3,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
3,49.9
7,49.9
3.5,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
3.16,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7.5,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,49.9
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
,50
7.5,50
9,50
9,50
9,50
9,50
9,50
7,50
7,50
7,50
7,50
7,50
7,50
7.8,50
5.1,50
5.1,50
3,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
5.4,50
3,50
3,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
3.8,50
3.8,50
3.8,50
3.8,50
3.8,50
3.8,50
3,50
3,50
3.8,50
3.8,50
3.8,50
3.8,50
3.8,50
3.8,50
3.8,50
3.8,50
3.8,50
3,50
3,50
3,50
3,50
7,50
7,50
7,50
7,50
7,50
7,50
,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7.4,50
7,50
7,50
7,50
6.8,50
7,50
7,50
7,50
7.5,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
,50
,50
7,50
7,50
7,50
7,50
7.5,50
7,50
7,50
7.5,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
3.2,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
3.14,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
4.4,50.1
7,50.1
7.4,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
5.7,50.1
3.01,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.1
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
9,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
4.5,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
3,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
2.8,50.2
2.8,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
3.15,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.2
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
8.5,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
9.5,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7.8,50.3
3,50.3
3.2,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
2.8,50.3
3.01,50.3
3,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
4.1,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
3.5,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.3
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
8.5,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
8.5,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
8,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
3,50.4
3,50.4
9,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7.5,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.4
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
5.5,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7.4,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7.5,50.5
7.5,50.5
7,50.5
7,50.5
3,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7.5,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.5
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
8.5,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
9,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7.5,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
5,50.6
7,50.6
7,50.6
7,50.6
3,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7.5,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.6
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
8.5,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
5,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
3,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
3,50.7
3.01,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
6.6,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7.5,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.7
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
8,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
3,50.8
9,50.8
7,50.8
7,50.8
7,50.8
7,50.8
5,50.8
7,50.8
7.4,50.8
3,50.8
6.5,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
8,50.8
7,50.8
,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.8
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
3.2,50.9
7,50.9
7,50.9
7,50.9
7,50.9
5.2,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7.5,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
4.2,50.9
3,50.9
4.2,50.9
3,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
3.7,50.9
4.2,50.9
3.01,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7.5,50.9
7,50.9
7,50.9
7,50.9
7,50.9
7,50.9
